testu_hitza	hitz_egokitua	lemma	mlv_lexeme	aingura	token_zbk	testuingurua-ezker	testu-hitza	eskuin-testuingurua
pensatu	pentsatu	pentsatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L64800	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#9	333	... , @ gure hatse eta fina hura dela	pensatu	, @ goiz et arrats orituki haren izena ...
pensatu	pentsatu	pentsatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L64800	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#36	801	... Orituki igandian behar dugu	pensatu	@ zenbatetan egin dugun aste hartan bekatu ; ...
pensatu	pentsatu	pentsatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L64800	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#163	3845	... Andren gaitzerraile orok behar luke	pensatu	@ bera eta bertze oro nontik ginaden sortu ...
pensatuiak	pentsatuiak	pentsatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L64800	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#45	1058	... giren orduian ageriko da , @ egin erran	pensatuiak	ageriko guziak . ...
pensetan	pentsetan	pentseta	https://monumenta.wikibase.cloud/wiki/Lexeme:L64803	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#234	5293	... — « Orai egun batetan zenaudela	pensetan	, @ hanbat zuzaz amoratu geroz nuzu penatan. ...
perestu	perestu	pea	https://monumenta.wikibase.cloud/wiki/Lexeme:L64544	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#135	3121	... Bertze amoreak baten bezi ez dirade	perestu	, @ nork beria berziari ez du nahi ...
perfektuki	perfektuki	pea	https://monumenta.wikibase.cloud/wiki/Lexeme:L64544	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#29	620	... @ bekatuiez ukeiteko bide dudan doluia , @	perfektuki	egiteko neure konfesionia , @ neure bekatuiez oroz ...
peril	peril	peril	https://monumenta.wikibase.cloud/wiki/Lexeme:L64885	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#11	351	... gomend adi Jeinkoari @ eta otoi begir ezan	peril	guzietarik ; @ gero irazar adinian orit adi ...
perileki	perileki	peril	https://monumenta.wikibase.cloud/wiki/Lexeme:L64885	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#181	4250	...  	Perileki	baiezila ezin noake hargana @ eta agian , ...
perileko	perileko	peril	https://monumenta.wikibase.cloud/wiki/Lexeme:L64885	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#51	1194	... bi bideren erdian , @ salba bano damnatzeko	perileko	punduian ; @ ehor fida ez dadila , ...
perilik	perilik	peril	https://monumenta.wikibase.cloud/wiki/Lexeme:L64885	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#224	5175	... — « Ez duzula beldurrik , ez dukezu	perilik	, @ gure auzian ez da izanen zuhaur ...
perilik	perilik	peril	https://monumenta.wikibase.cloud/wiki/Lexeme:L64885	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#225	5188	... — « Ez dut egin gaizkirik ukeiteko	perilik	. @ ez etare zerengatik behar dudan auzirik. ...
permititzen	permititzen	pea	https://monumenta.wikibase.cloud/wiki/Lexeme:L64544	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#294	6389	... oro jiten dira Jeinkoaren nahitik @ eta berak	permititzen	oro hobenagatik ; @ agian hula ez banango ...
person	pertson	pertsona	https://monumenta.wikibase.cloud/wiki/Lexeme:L65020	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#35	769	...  	Person	oro hil denian hirur zati egiten : @ ...
persona	pertsona	pertsona	https://monumenta.wikibase.cloud/wiki/Lexeme:L65020	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#185	4378	... duiena ; @ arnoak bano gaizkiago ordi diro	persona	, @ sarri estaka , berant laxa , ...
petik	petik	pea	https://monumenta.wikibase.cloud/wiki/Lexeme:L64544	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#173	4101	... hain eder ez plazentik @ nola emaztea gizonaren	petik	buluzkorririk ; @ beso biak zabaldurik dago errendaturik ...
pietatia	pietatia	pia	https://monumenta.wikibase.cloud/wiki/Lexeme:L65165	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#107	2496	... falta handia , @ are duzu handiago zutan	pietatia	. @ Zuretarik giren , otoi , egiguzu ...
pintatu	pintatu	pintatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L65559	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#208	4858	... baketu ; @ niri untsa ezpadagit behar dizit	pintatu	; @ ene buruia ziaidazu harendako abastu . ...
pixer	pixer	pixa	https://monumenta.wikibase.cloud/wiki/Lexeme:L65884	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#257	5588	... — «	Pixer	ebilia hautsi diohazu ; @ zuk ni laido ...
pizturik	pizturik	piztu	https://monumenta.wikibase.cloud/wiki/Lexeme:L65968	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#79	1791	... borthizix ; @ sortu eta sortzekoak hilez gero	pizturik	, @ orok hara behar dute eskusatu gaberik ...
pizturik	pizturik	piztu	https://monumenta.wikibase.cloud/wiki/Lexeme:L65968	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#92	2144	... hobietarik , @ arima eta gorputzetan oro bertan	pizturik	» . @ Orok hara behar dugu eskusatu ...
pizuia	pizuia	piza	https://monumenta.wikibase.cloud/wiki/Lexeme:L65925	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#78	1755	... Harren bier emanen du sentenzia	pizuia	@ elgarreki pena diten ifernuko garrian , @ ...
plazara	plazara	plaza	https://monumenta.wikibase.cloud/wiki/Lexeme:L66077	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#311	6761	... Euskara , @ jalgi hadi	plazara	! ...
plazentik	plazentik	plazent	https://monumenta.wikibase.cloud/wiki/Lexeme:L66088	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#173	4097	... Munduian ez da gauzarik hain eder ez	plazentik	@ nola emaztea gizonaren petik buluzkorririk ; @ ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#3	139	... Zeren , jauna , haiek ikusirik eta korregiturik	plazer	duzun bezala , irudi bazautzu , inprimi erazi ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#3	182	... duten bere lengoajian eskribuz zerbait doktrina , eta	plazer	hartzeko , solaz egiteko , kantatzeko eta denbora ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#127	2926	... , hanera eta neuri ere ; @ amoretan	plazer	baten mila dira dolore . ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#129	2968	... dauginian egia zogeri date ; @ hartu duten	plazer	oro orduian iragan date ; @ bekatuia gelditzen ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#129	2980	... gelditzen da penatzeko gero ere : @ anitz	plazer	uken badu , anhitz behar dolore . @ ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#172	4083	... emia ; @ gaoaz eta egunaz ere badu	plazer	handia ; @ harzaz gaizki erraitea bilania handia ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#179	4213	... har dazanak beretako amore @ oborotan ukenen du	plazer	bano dolore ; @ batzarriak bekan eta beldurreki ...
plazer	plazer	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#180	4233	... Honestea bertzerena erogoa handi da , @	plazer	baten ukenen du anitz malenkonia : @ begiez ...
plazergitia	plazerjitia	plazer	https://monumenta.wikibase.cloud/wiki/Lexeme:L66091	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#271	5821	... — « Ohoria galtzen dela	plazergitia	gaitz duzu ; @ niri horla erraitia zuri ...
plazerik	plazerik	plazeri	https://monumenta.wikibase.cloud/wiki/Lexeme:L66094	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#166	3929	... Emazterik ez den lekuian ez dakusat	plazerik	, @ ez gizona ez etxea behin ere ...
pobria	pobria	pa	https://monumenta.wikibase.cloud/wiki/Lexeme:L63457	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#99	2301	... Ikusirik anitzetan beharrian	pobria	, @ eri , gose , egarria eta ...
pobria	pobria	pa	https://monumenta.wikibase.cloud/wiki/Lexeme:L63457	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#119	2741	... Begira , otoi , meskabutik ene gorputz	pobria	; @ bekatutan hil ez nadin egidazu grazia ...
poeta	poeta	poeta	https://monumenta.wikibase.cloud/wiki/Lexeme:L66209	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#86	1975	... Jurista eta teologo ,	poeta	eta doktoriak , @ prokurador , adbokatu , ...
porfidia	porfidia	porfidia	https://monumenta.wikibase.cloud/wiki/Lexeme:L66396	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#277	5961	... — « Jauna gertuz hik dadukat	porfidia	handia ; @ ixil endin nahi nikek ala ...
porogatzen	porogatzen	pa	https://monumenta.wikibase.cloud/wiki/Lexeme:L63457	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#201	4702	... Orai	porogatzen	dizit dakitenen errana : @ ehork utzi ez ...
porogurik	porogurik	pa	https://monumenta.wikibase.cloud/wiki/Lexeme:L63457	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#251	5507	... @ etzitela engoitik nitan engana , @ niri	porogurik	ez didazula. » ...
pot	pot	pot	https://monumenta.wikibase.cloud/wiki/Lexeme:L66541	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#214	4996	... errege balin banintz , erregina zinate ; @	pot	bat , otoi , egidazu , ez zaitzula ...
pot	pot	pot	https://monumenta.wikibase.cloud/wiki/Lexeme:L66541	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#216	5060	... ez dut erran desonesta den gauzarik ; @	pot	bat niri eginagatik , ez zinduke laidorik. » ...
pota	pota	pota	https://monumenta.wikibase.cloud/wiki/Lexeme:L66542	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#219	5127	... — « Etai lelori bai lelo ,	pota	franko , bertzea bego . @ Andrea , ...
potak	potak	pota	https://monumenta.wikibase.cloud/wiki/Lexeme:L66542	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#217	5067	... — « Hire	potak	, baziakiat , bertze gauza nahi dik. » ...
potaren	potaren	potar	https://monumenta.wikibase.cloud/wiki/Lexeme:L66548	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#213	4982	...  	POTAREN	 ...
potenziak	potentziak	potentzia	https://monumenta.wikibase.cloud/wiki/Lexeme:L66556	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#85	1971	... balentiak ? @ Ordu hartan baliako guti haien	potenziak	. ...
potestate	potestate	potestate	https://monumenta.wikibase.cloud/wiki/Lexeme:L66557	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#76	1716	... pensa iuje hunen gainian @ nola duien guzietan	potestate	handia , @ erioan , ifernuian , zeru ...
potestate	potestate	potestate	https://monumenta.wikibase.cloud/wiki/Lexeme:L66557	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#80	1806	... behar dira judizio handian : @ jujeak duien	potestate	parte ororen gainian , @ demandantak erran dezan ...
potestate	potestate	potestate	https://monumenta.wikibase.cloud/wiki/Lexeme:L66557	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#81	1841	... mundu ororen jabia , @ baitu ororen gainian	potestate	handia ; @ akusari bera date eta konzienzia ...
potestate	potestate	potestate	https://monumenta.wikibase.cloud/wiki/Lexeme:L66557	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#115	2643	... Jeinkoak zuri eman dizi	potestate	handia , @ haren ama ziren gero , ...
potestatia	potestatia	pote	https://monumenta.wikibase.cloud/wiki/Lexeme:L66552	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#44	1030	... erioa eta bizia , @ estenditzen orotara haren	potestatia	; @ ezi eskapa bari ehor , dauginian ...
prelatuiak	prelatuiak	prelatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L66871	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#87	2000	... Aita saindu , kardenale , apez eta	prelatuiak	? @ Berez eta ardioroz eman behar han ...
present	present	presa	https://monumenta.wikibase.cloud/wiki/Lexeme:L66928	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#60	1340	... O jaun hona , gogo dizit oren	present	honetan @ goardatzeko bekaturik bizi nizan artian ; ...
prest	prest	prest	https://monumenta.wikibase.cloud/wiki/Lexeme:L66978	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#50	1161	... egun oroz herioaren azpian ; @ behar dugu	prest	eduki gure gauza guzia , @ gure gauzez ...
preziatu	preziatu	preziatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67062	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#327	6887	... Euskaldunak mundu orotan	preziatu	ziraden , @ bana haien lengoajiaz bertze oro ...
preziatuia	preziatuia	preziatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67062	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#42	974	... zenakusan zure jabe handia @ orotarik lariola odol	preziatuia	; @ hek nigatik ziradela ari nuzu konduia ...
preziatzen	preziatzen	preza	https://monumenta.wikibase.cloud/wiki/Lexeme:L67046	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#134	3107	... eskuia , @ bera handi izan arren ,	preziatzen	xipia ; @ halakoa utzi eta , non ...
preziatzen	preziatzen	preza	https://monumenta.wikibase.cloud/wiki/Lexeme:L67046	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#318	6811	... Baskoak orok	preziatzen	, @ euskara ez jakin arren , @ ...
prezioso	prezioso	prezioso	https://monumenta.wikibase.cloud/wiki/Lexeme:L67071	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#40	921	... koroaturik mundu ororen jabia ; @ haren gorputz	prezioso	eta delikatuia @ gaizki eskarniaturik eta zatikatuia . ...
prinze	printze	printze	https://monumenta.wikibase.cloud/wiki/Lexeme:L67119	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#328	6920	... ezi huien lengoajia izanen da floria . @	Prinze	eta jaun handiek orok haren galdia , @ ...
probetxuko	probetxuko	probetxu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67182	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#164	3868	... Gizonaren	probetxuko	emaztea beti da , @ oro behin haietarik ...
probetxurik	probetxurik	probetxu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67182	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#127	2915	... amore , @ bana bantik ez dut uken	probetxurik	batere ; @ anitz pena , arima gal ...
probetxurik	probetxurik	probetxu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67182	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#275	5927	... @ horrelako banitatez niri segur uztazu ; @	probetxurik	ez dukezu eta zinets nazazu. » @ ...
probexa	probexa	probe	https://monumenta.wikibase.cloud/wiki/Lexeme:L67157	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#66	1475	... ere konbersa @ gaixtoeki ezin aite gaizki bezi	probexa	; @ bertzer egin ez dazala nahi ez ...
prokurador	prokurador	pra	https://monumenta.wikibase.cloud/wiki/Lexeme:L66772	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#86	1978	... eta teologo , poeta eta doktoriak , @	prokurador	, adbokatu , juje eta notariak ? @ ...
propiara	propiara	propia	https://monumenta.wikibase.cloud/wiki/Lexeme:L67287	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#5	232	... nola duien batbedera formatu , @ bere irudi	propiara	gure arima kreatu , @ memoriaz borondatez endelgiaz ...
propriaren	propriaren	pra	https://monumenta.wikibase.cloud/wiki/Lexeme:L66772	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#2	54	... jauna , nola batere ezten asaiatu bere lengoaje	propriaren	faboretan heuskaraz zerbait obra egitera eta eskributan imeitera ...
prosperoki	prosperoki	prospero	https://monumenta.wikibase.cloud/wiki/Lexeme:L67319	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#3	210	... guziak Jeinkoari otoitz egitera , dizun mundu honetan	prosperoki	bizia eta bertzian parabizuia . Amen . ...
publika	publika	pua	https://monumenta.wikibase.cloud/wiki/Lexeme:L67376	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#2	65	... obra egitera eta eskributan imeitera , zeren ladin	publika	mundu guzietara bertze lengoajiak bezala hain eskribatzeko hon ...
publika	publika	pua	https://monumenta.wikibase.cloud/wiki/Lexeme:L67376	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#3	168	... hatse honetik dadin aitzinerat augmenta , kontinua eta	publika	mundu guzietara eta baskoek , bertzek bezala , ...
publiki	publiki	pua	https://monumenta.wikibase.cloud/wiki/Lexeme:L67376	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#83	1893	... akusatzen ezkerreko aldetik , @ bekatuiak eskuinetik minzaturen	publiki	: @ « hire kontra heben gituk ihaurorrek ...
publikoki	publikoki	publikoki	https://monumenta.wikibase.cloud/wiki/Lexeme:L67386	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#48	1125	... dakike ehork haren gortian , @ ogen oro	publikoki	agerturen orduian . ...
publikoki	publikoki	publikoki	https://monumenta.wikibase.cloud/wiki/Lexeme:L67386	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#81	1850	... bera date eta konzienzia ; @ bekatu oro	publikoki	ageriko orduian . ...
punduian	punduian	pundu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67478	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#28	590	... orazionia ; @ bizi nizan artian eta erioko	punduian	@ zuk idazu , otoi , oso neure ...
punduian	punduian	pundu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67478	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#51	1195	... bideren erdian , @ salba bano damnatzeko perileko	punduian	; @ ehor fida ez dadila , otoi ...
pundutan	pundutan	pundu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67478	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#37	821	... Bi	pundutan	diagozu gure gauza guzia : @ ongi egin ...
punitu	punitu	punitu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67485	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#292	6328	... haiez nahi ez nuzula , otoi , heben	punitu	; @ erregeri , dakidala , nik ez ...
punitu	punitu	punitu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67485	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#293	6347	... Zuganako huts eginez nahi banuzu	punitu	, @ errege eta bertze oro ene kontra ...
punitu	punitu	punitu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67485	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#297	6476	... Bere nahi ez banindu ez ninduken	punitu	; @ aitak bere haur maitea gaztigatu ohi ...
punizione	punizione	punizio	https://monumenta.wikibase.cloud/wiki/Lexeme:L67487	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#8	310	... ukenen du goalardona frangoki , @ baietare bekatuiak	punizione	segurki . ...
punzela	puntzela	puntzela	https://monumenta.wikibase.cloud/wiki/Lexeme:L67573	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#148	3497	... dira zenbait haurto xipiren @ eta gero obororik	punzela	ezin dirate ; @ zu , Anderia , ...
purgatu	purgatu	purgatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67626	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#296	6469	... . @ Urre unak behar dizi suian untsa	purgatu	. ...
re	re			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#306	6730	... otoi , ehor engana , @ ez eta	re	hitz orotan fida ere gizona . @ Jangoikoa ...
redemitu	redemitu	redemitu	https://monumenta.wikibase.cloud/wiki/Lexeme:L67965	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#21	475	... ikus eta orit adi orduian @ nola izan	redemitu	haren odol sainduiaz ; @ hark erio haritu ...
