testu_hitza	hitz_egokitua	lemma	mlv_lexeme	aingura	testuingurua
itoac	itoa	itoak	https://monumenta.wikibase.cloud/wiki/Lexeme:L37516	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
laurguituac	laurgitu	laurgituak	https://monumenta.wikibase.cloud/wiki/Lexeme:L48359	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
erdiratuac	erdiratu	erdiratuak	https://monumenta.wikibase.cloud/wiki/Lexeme:L21507	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
lauridiquituac	lauridikitu	lauridikituak	https://monumenta.wikibase.cloud/wiki/Lexeme:L48360	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
ezur	hezur	ezur	https://monumenta.wikibase.cloud/wiki/Lexeme:L26623	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
ezur	hezur	ezur	https://monumenta.wikibase.cloud/wiki/Lexeme:L26623	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Eztiot guezurric, ezpada santuac esaten deueena,
abarraquituac	abarrakitu	abarrakituak	https://monumenta.wikibase.cloud/wiki/Lexeme:L233	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
zatituac	zatitu	zatituak	https://monumenta.wikibase.cloud/wiki/Lexeme:L83146	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
conta	konta	konta	https://monumenta.wikibase.cloud/wiki/Lexeme:L44781	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
lequizquean	leka	lekizkean	https://monumenta.wikibase.cloud/wiki/Lexeme:L48957	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
eriotza	heriotza	eriotza	https://monumenta.wikibase.cloud/wiki/Lexeme:L21782	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
mota	mota	mota	https://monumenta.wikibase.cloud/wiki/Lexeme:L55675	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
ascó	asko	asko	https://monumenta.wikibase.cloud/wiki/Lexeme:L6509	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
ascó	asko	asko	https://monumenta.wikibase.cloud/wiki/Lexeme:L6509	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Baña bildur naiz, eroriac daudela chitez ascó.
ascó	asko	asko	https://monumenta.wikibase.cloud/wiki/Lexeme:L6509	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Baña Eleiza Santea, zeure colcoan, zeure barrutian, emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, ez guichien dan sentimenduric deueenac, Virgiña icusiagatic doloreen gueieguiaz gañez eguinic.
martyrio	marta	marttrio	https://monumenta.wikibase.cloud/wiki/Lexeme:L52943	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Bada martyrio orreec gucioc dacarciten dolore guciac igaro cituan Virgiñac bere biotzean.
dacarciten		dakartziten		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Bada martyrio orreec gucioc dacarciten dolore guciac igaro cituan Virgiñac bere biotzean.
igaro	igaro	igaro	https://monumenta.wikibase.cloud/wiki/Lexeme:L33756	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Bada martyrio orreec gucioc dacarciten dolore guciac igaro cituan Virgiñac bere biotzean.
igaro	igaro	igaro	https://monumenta.wikibase.cloud/wiki/Lexeme:L33756	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	Santuac dioe, ecen Semeac gorputzean igaro cituan tormentuac, padeci-cituala Amac biotzean: ta artaraco ecarri oi deue Simeonec esan cigona,
sentitzen	sentitze	sentitzen	https://monumenta.wikibase.cloud/wiki/Lexeme:L70214	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
sentitzen	sentitze	sentitzen	https://monumenta.wikibase.cloud/wiki/Lexeme:L70214	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
sentitzen	sentitze	sentitzen	https://monumenta.wikibase.cloud/wiki/Lexeme:L70214	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
ditu	dia	ditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L17123	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
ditu	dia	ditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L17123	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
ditu	dia	ditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L17123	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
ditu	dia	ditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L17123	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
ditu	dia	ditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L17123	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Gogora ditzagun, iñon edo, aditu, edo iracurri ditugun Martyreen tormentuac: ceiñ aundiac aec, ceiñ gogorrac, ceiñ izugarriac! batzuec buru-baguetuac, besteac elorri, aranzetan arrastatuac: batzuec azotéz mallatuac, besteac berun urtu gorian irabiatuac: batzuec surtan erre quiscalduac, besteac putzu izoztuetan itoac: batzuec laurguituac, laurenduac, besteac erdiratuac: batzuec lauridiquituac, besteac beren ezur gucietan abarraquituac, ceatuac, zatituac; eta ecin conta lequizquean beste eriotza mota ascó.
ditu	dia	ditu	https://monumenta.wikibase.cloud/wiki/Lexeme:L17123	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
balego	balea	balego	https://monumenta.wikibase.cloud/wiki/Lexeme:L9106	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
bezalaco	bezala	bezalako	https://monumenta.wikibase.cloud/wiki/Lexeme:L12451	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
bezalaco	bezala	bezalako	https://monumenta.wikibase.cloud/wiki/Lexeme:L12451	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
bezalaco	bezala	bezalako	https://monumenta.wikibase.cloud/wiki/Lexeme:L12451	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
bezalaco	bezala	bezalako	https://monumenta.wikibase.cloud/wiki/Lexeme:L12451	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Orrequin emendic aurrera ezta joango gueure contura Christoren eriotzea, ta Virgiñaren doloreac: eztá len bezalaco otsic gueure contra banatuco ez ceruan ta ez lurrean.
puisca	pua	puiska	https://monumenta.wikibase.cloud/wiki/Lexeme:L67376	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
chiquitan	txikita	txikitan	https://monumenta.wikibase.cloud/wiki/Lexeme:L76434	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
ebaquitzen	ebakitze	ebakitzen	https://monumenta.wikibase.cloud/wiki/Lexeme:L18184	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
baleue	balea	baleue	https://monumenta.wikibase.cloud/wiki/Lexeme:L9106	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
baleue	balea	baleue	https://monumenta.wikibase.cloud/wiki/Lexeme:L9106	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
irabiatzen	irabiatze	irabiatzen	https://monumenta.wikibase.cloud/wiki/Lexeme:L36055	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
gañeraco	gainerako	gainerako	https://monumenta.wikibase.cloud/wiki/Lexeme:L28113	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
guztiac	guzti	guztiak	https://monumenta.wikibase.cloud/wiki/Lexeme:L33108	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Biotz arc sentitzen ditu, ezpataz josiric balego bezalaco doloreac: biotz arc sentitzen ditu, puisca chiquitan ebaquitzen baleue bezalaco doloreac: biotz arc sentitzen ditu, berun urtu gorian irabiatzen baleue bezalaco doloreac: ta onela beste gañeraco guztiac.
guztiac	guzti	guztiak	https://monumenta.wikibase.cloud/wiki/Lexeme:L33108	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Ez nuque nai, iñor ajola, ta ardura bague onetan erori litequean; cergatic hori balanzaren beste aldean ifinten badegu, nere iritzian aiñ astun izango da, ta aiñ damugarri Virgiñarentzat, nola esan ditugun dolore guztiac.
